Freq.	V(vout)
2.89087954149185e+001	7.15750454345695e+000
2.95821677633641e+001	7.27989239844736e+000
3.02712249687242e+001	7.39859774905237e+000
3.09763323782496e+001	7.51365258808586e+000
3.16978638492223e+001	7.62509353336195e+000
3.24362019471786e+001	7.73296161338176e+000
3.31917381487512e+001	7.83730204046103e+000
3.39648730492349e+001	7.93816397284516e+000
3.47560165749875e+001	8.03560026737588e+000
3.55655882007784e+001	8.12966722433616e+000
3.63940171721997e+001	8.22042432607667e+000
3.72417427332573e+001	8.30793397105741e+000
3.81092143592649e+001	8.39226120489995e+000
3.89968919951609e+001	8.47347345004364e+000
3.99052462993776e+001	8.55164023554232e+000
4.08347588933906e+001	8.62683292849652e+000
4.17859226170808e+001	8.69912446855819e+000
4.27592417900446e+001	8.76858910686519e+000
4.37552324789910e+001	8.83530215069101e+000
4.47744227713668e+001	8.89933971499656e+000
4.58173530553554e+001	8.96077848198246e+000
4.68845763063984e+001	9.01969546963369e+000
4.79766583803898e+001	9.07616781013371e+000
4.90941783137006e+001	9.13027253892948e+000
5.02377286301916e+001	9.18208639509206e+000
5.14079156553772e+001	9.23168563352681e+000
5.26053598379076e+001	9.27914584945137e+000
5.38306960785383e+001	9.32454181545011e+000
5.50845740667633e+001	9.36794733131845e+000
5.63676586252890e+001	9.40943508678286e+000
5.76806300625321e+001	9.44907653708585e+000
5.90241845333277e+001	9.48694179134110e+000
6.03990344080403e+001	9.52309951346047e+000
6.18059086502718e+001	9.55761683537407e+000
6.32455532033675e+001	9.59055928220132e+000
6.47187313859256e+001	9.62199070895597e+000
6.62262242965182e+001	9.65197324831066e+000
6.77688312278404e+001	9.68056726890256e+000
6.93473700905062e+001	9.70783134362658e+000
7.09626778467150e+001	9.73382222731686e+000
7.26156109540202e+001	9.75859484320765e+000
7.43070458194344e+001	9.78220227755182e+000
7.60378792641121e+001	9.80469578174787e+000
7.78090289988560e+001	9.82612478135182e+000
7.96214341106993e+001	9.84653689133456e+000
8.14760555608224e+001	9.86597793697273e+000
8.33738766940670e+001	9.88449197975352e+000
8.53159037603184e+001	9.90212134772824e+000
8.73031664480331e+001	9.91890666973564e+000
8.93367184301925e+001	9.93488691297403e+000
9.14176379229749e+001	9.95009942340304e+000
9.35470282574395e+001	9.96457996851079e+000
9.57260184645275e+001	9.97836278199060e+000
9.79557638736891e+001	9.99148060992469e+000
1.00237446725454e+002	1.00039647580852e+001
1.02572276798273e+002	1.00158451400092e+001
1.04961492049954e+002	1.00271503255305e+001
1.07406359274050e+002	1.00379075894785e+001
1.09908174771525e+002	1.00481429602866e+001
1.12468265038070e+002	1.00578812682881e+001
1.15087987467431e+002	1.00671461934889e+001
1.17768731071118e+002	1.00759603126443e+001
1.20511917214871e+002	1.00843451454891e+001
1.23319000372296e+002	1.00923211999845e+001
1.26191468896038e+002	1.00999080164746e+001
1.29130845806931e+002	1.01071242106652e+001
1.32138689601519e+002	1.01139875153378e+001
1.35216595078396e+002	1.01205148207571e+001
1.38366194183787e+002	1.01267222137108e+001
1.41589156876827e+002	1.01326250151627e+001
1.44887192014998e+002	1.01382378164927e+001
1.48262048260183e+002	1.01435745143147e+001
1.51715515005836e+002	1.01486483438713e+001
1.55249423325738e+002	1.01534719110151e+001
1.58865646944856e+002	1.01580572227892e+001
1.62566103232819e+002	1.01624157166253e+001
1.66352754220534e+002	1.01665582881902e+001
1.70227607640475e+002	1.01704953179070e+001
1.74192717991216e+002	1.01742366961882e+001
1.78250187626749e+002	1.01777918474183e+001
1.82402167871181e+002	1.01811697527231e+001
1.86650860159398e+002	1.01843789715752e+001
1.90998517204287e+002	1.01874276622748e+001
1.95447444191162e+002	1.01903236013529e+001
1.99999999999999e+002	1.01930742019464e+001
2.04658598456150e+002	1.01956865311901e+001
2.09425709610179e+002	1.01981673266736e+001
2.14303861047521e+002	1.02005230120111e+001
2.19295639228636e+002	1.02027597115740e+001
2.24403690860392e+002	1.02048832644253e+001
2.29630724299376e+002	1.02068992375110e+001
2.34979510987905e+002	1.02088129381463e+001
2.40452886923482e+002	1.02106294258406e+001
2.46053754162476e+002	1.02123535235070e+001
2.51785082358833e+002	1.02139898280895e+001
2.57649910338626e+002	1.02155427206521e+001
2.63651347711281e+002	1.02170163759625e+001
2.69792576518330e+002	1.02184147716062e+001
2.76076852920576e+002	1.02197416966583e+001
2.82507508924550e+002	1.02210007599527e+001
2.89087954149185e+002	1.02221953979660e+001
2.95821677633641e+002	1.02233288823474e+001
3.02712249687241e+002	1.02244043271178e+001
3.09763323782495e+002	1.02254246955605e+001
3.16978638492222e+002	1.02263928068148e+001
3.24362019471785e+002	1.02273113422083e+001
3.31917381487511e+002	1.02281828513240e+001
3.39648730492348e+002	1.02290097578288e+001
3.47560165749874e+002	1.02297943650737e+001
3.55655882007783e+002	1.02305388614790e+001
3.63940171721995e+002	1.02312453257071e+001
3.72417427332572e+002	1.02319157316433e+001
3.81092143592648e+002	1.02325519531850e+001
3.89968919951608e+002	1.02331557688493e+001
3.99052462993775e+002	1.02337288662043e+001
4.08347588933904e+002	1.02342728461358e+001
4.17859226170806e+002	1.02347892269407e+001
4.27592417900445e+002	1.02352794482736e+001
4.37552324789909e+002	1.02357448749270e+001
4.47744227713666e+002	1.02361868004707e+001
4.58173530553553e+002	1.02366064507377e+001
4.68845763063983e+002	1.02370049871753e+001
4.79766583803896e+002	1.02373835100502e+001
4.90941783137004e+002	1.02377430615225e+001
5.02377286301914e+002	1.02380846285901e+001
5.14079156553771e+002	1.02384091459010e+001
5.26053598379074e+002	1.02387174984448e+001
5.38306960785381e+002	1.02390105241208e+001
5.50845740667631e+002	1.02392890161922e+001
5.63676586252888e+002	1.02395537256259e+001
5.76806300625319e+002	1.02398053633177e+001
5.90241845333275e+002	1.02400446022198e+001
6.03990344080401e+002	1.02402720793605e+001
6.18059086502716e+002	1.02404883977620e+001
6.32455532033673e+002	1.02406941282717e+001
6.47187313859254e+002	1.02408898112930e+001
6.62262242965179e+002	1.02410759584320e+001
6.77688312278402e+002	1.02412530540621e+001
6.93473700905060e+002	1.02414215567994e+001
7.09626778467148e+002	1.02415819009117e+001
7.26156109540200e+002	1.02417344976434e+001
7.43070458194342e+002	1.02418797364737e+001
7.60378792641119e+002	1.02420179863097e+001
7.78090289988558e+002	1.02421495966099e+001
7.96214341106991e+002	1.02422748984497e+001
8.14760555608222e+002	1.02423942055274e+001
8.33738766940667e+002	1.02425078151164e+001
8.53159037603181e+002	1.02426160089616e+001
8.73031664480328e+002	1.02427190541295e+001
8.93367184301922e+002	1.02428172038080e+001
9.14176379229746e+002	1.02429106980627e+001
9.35470282574392e+002	1.02429997645522e+001
9.57260184645272e+002	1.02430846191991e+001
9.79557638736888e+002	1.02431654668283e+001
1.00237446725454e+003	1.02432425017649e+001
1.02572276798272e+003	1.02433159084005e+001
1.04961492049954e+003	1.02433858617283e+001
1.07406359274050e+003	1.02434525278448e+001
1.09908174771524e+003	1.02435160644262e+001
1.12468265038069e+003	1.02435766211773e+001
1.15087987467431e+003	1.02436343402538e+001
1.17768731071117e+003	1.02436893566599e+001
1.20511917214871e+003	1.02437417986294e+001
1.23319000372296e+003	1.02437917879755e+001
1.26191468896038e+003	1.02438394404305e+001
1.29130845806930e+003	1.02438848659613e+001
1.32138689601518e+003	1.02439281690667e+001
1.35216595078396e+003	1.02439694490618e+001
1.38366194183787e+003	1.02440088003437e+001
1.41589156876827e+003	1.02440463126426e+001
1.44887192014997e+003	1.02440820712603e+001
1.48262048260183e+003	1.02441161572939e+001
1.51715515005836e+003	1.02441486478489e+001
1.55249423325738e+003	1.02441796162379e+001
1.58865646944855e+003	1.02442091321733e+001
1.62566103232819e+003	1.02442372619424e+001
1.66352754220533e+003	1.02442640685781e+001
1.70227607640474e+003	1.02442896120209e+001
1.74192717991215e+003	1.02443139492680e+001
1.78250187626748e+003	1.02443371345158e+001
1.82402167871181e+003	1.02443592192974e+001
1.86650860159397e+003	1.02443802526087e+001
1.90998517204286e+003	1.02444002810308e+001
1.95447444191161e+003	1.02444193488427e+001
1.99999999999999e+003	1.02444374981314e+001
2.04658598456150e+003	1.02444547688932e+001
2.09425709610179e+003	1.02444711991322e+001
2.14303861047520e+003	1.02444868249487e+001
2.19295639228636e+003	1.02445016806281e+001
2.24403690860391e+003	1.02445157987244e+001
2.29630724299375e+003	1.02445292101346e+001
2.34979510987905e+003	1.02445419441729e+001
2.40452886923481e+003	1.02445540286411e+001
2.46053754162475e+003	1.02445654898927e+001
2.51785082358832e+003	1.02445763528955e+001
2.57649910338625e+003	1.02445866412902e+001
2.63651347711280e+003	1.02445963774433e+001
2.69792576518329e+003	1.02446055825027e+001
2.76076852920575e+003	1.02446142764423e+001
2.82507508924549e+003	1.02446224781118e+001
2.89087954149184e+003	1.02446302052783e+001
2.95821677633640e+003	1.02446374746666e+001
3.02712249687240e+003	1.02446443019990e+001
3.09763323782494e+003	1.02446507020306e+001
3.16978638492221e+003	1.02446566885800e+001
3.24362019471784e+003	1.02446622745667e+001
3.31917381487510e+003	1.02446674720346e+001
3.39648730492347e+003	1.02446722921812e+001
3.47560165749873e+003	1.02446767453844e+001
3.55655882007782e+003	1.02446808412227e+001
3.63940171721994e+003	1.02446845884994e+001
3.72417427332571e+003	1.02446879952613e+001
3.81092143592647e+003	1.02446910688149e+001
3.89968919951606e+003	1.02446938157455e+001
3.99052462993773e+003	1.02446962419292e+001
4.08347588933903e+003	1.02446983525477e+001
4.17859226170805e+003	1.02447001520982e+001
4.27592417900444e+003	1.02447016444033e+001
4.37552324789908e+003	1.02447028326200e+001
4.47744227713665e+003	1.02447037192457e+001
4.58173530553552e+003	1.02447043061228e+001
4.68845763063981e+003	1.02447045944436e+001
4.79766583803895e+003	1.02447045847516e+001
4.90941783137003e+003	1.02447042769408e+001
5.02377286301913e+003	1.02447036702579e+001
5.14079156553769e+003	1.02447027632962e+001
5.26053598379073e+003	1.02447015539952e+001
5.38306960785379e+003	1.02447000396318e+001
5.50845740667629e+003	1.02446982168149e+001
5.63676586252887e+003	1.02446960814773e+001
5.76806300625317e+003	1.02446936288640e+001
5.90241845333273e+003	1.02446908535194e+001
6.03990344080399e+003	1.02446877492768e+001
6.18059086502713e+003	1.02446843092407e+001
6.32455532033671e+003	1.02446805257690e+001
6.47187313859252e+003	1.02446763904553e+001
6.62262242965177e+003	1.02446718941069e+001
6.77688312278400e+003	1.02446670267232e+001
6.93473700905058e+003	1.02446617774677e+001
7.09626778467146e+003	1.02446561346444e+001
7.26156109540197e+003	1.02446500856645e+001
7.43070458194339e+003	1.02446436170180e+001
7.60378792641117e+003	1.02446367142362e+001
7.78090289988555e+003	1.02446293618574e+001
7.96214341106988e+003	1.02446215433843e+001
8.14760555608219e+003	1.02446132412439e+001
8.33738766940664e+003	1.02446044367408e+001
8.53159037603179e+003	1.02445951100078e+001
8.73031664480325e+003	1.02445852399561e+001
8.93367184301919e+003	1.02445748042157e+001
9.14176379229743e+003	1.02445637790794e+001
9.35470282574389e+003	1.02445521394373e+001
9.57260184645269e+003	1.02445398587099e+001
9.79557638736884e+003	1.02445269087746e+001
1.00237446725454e+004	1.02445132598908e+001
1.02572276798272e+004	1.02444988806143e+001
1.04961492049954e+004	1.02444837377134e+001
1.07406359274050e+004	1.02444677960730e+001
1.09908174771524e+004	1.02444510185952e+001
1.12468265038069e+004	1.02444333660937e+001
1.15087987467430e+004	1.02444147971798e+001
1.17768731071117e+004	1.02443952681413e+001
1.20511917214871e+004	1.02443747328156e+001
1.23319000372295e+004	1.02443531424475e+001
1.26191468896038e+004	1.02443304455473e+001
1.29130845806930e+004	1.02443065877300e+001
1.32138689601518e+004	1.02442815115500e+001
1.35216595078395e+004	1.02442551563205e+001
1.38366194183786e+004	1.02442274579232e+001
1.41589156876826e+004	1.02441983486010e+001
1.44887192014997e+004	1.02441677567447e+001
1.48262048260182e+004	1.02441356066504e+001
1.51715515005835e+004	1.02441018182766e+001
1.55249423325737e+004	1.02440663069710e+001
1.58865646944855e+004	1.02440289831831e+001
1.62566103232818e+004	1.02439897521589e+001
1.66352754220533e+004	1.02439485136059e+001
1.70227607640474e+004	1.02439051613421e+001
1.74192717991215e+004	1.02438595829119e+001
1.78250187626748e+004	1.02438116591820e+001
1.82402167871180e+004	1.02437612638989e+001
1.86650860159397e+004	1.02437082632189e+001
1.90998517204286e+004	1.02436525152025e+001
1.95447444191160e+004	1.02435938692673e+001
2.00000000000000e+004	1.02435321656036e+001
2.00000000000000e+001	1.06129373206052e+001
2.04658598456151e+001	1.07942544711692e+001
2.09425709610180e+001	1.09721129423493e+001
2.14303861047521e+001	1.11464565368866e+001
2.19295639228637e+001	1.13172344790338e+001
2.24403690860393e+001	1.14844015350941e+001
2.29630724299377e+001	1.16479181107556e+001
2.34979510987906e+001	1.18077503248571e+001
2.40452886923483e+001	1.19638700593362e+001
2.46053754162476e+001	1.21162549853069e+001
2.51785082358833e+001	1.22648885653195e+001
2.57649910338627e+001	1.24097600320529e+001
2.63651347711281e+001	1.25508643438063e+001
2.69792576518331e+001	1.26882021173136e+001
2.76076852920577e+001	1.28217795385572e+001
2.82507508924551e+001	1.29516082523728e+001
2.89087954149185e+001	1.30777052317739e+001
2.95821677633641e+001	1.32000926280471e+001
3.02712249687242e+001	1.33187976027731e+001
3.09763323782496e+001	1.34338521430314e+001
3.16978638492223e+001	1.35452928611338e+001
3.24362019471786e+001	1.36531607803102e+001
3.31917381487512e+001	1.37575011078339e+001
3.39648730492349e+001	1.38583629971311e+001
3.47560165749875e+001	1.39557993004460e+001
3.55655882007784e+001	1.40498663136822e+001
3.63940171721997e+001	1.41406235150259e+001
3.72417427332573e+001	1.42281332989822e+001
3.81092143592649e+001	1.43124607074249e+001
3.89968919951609e+001	1.43936731592468e+001
3.99052462993776e+001	1.44718401801535e+001
4.08347588933906e+001	1.45470331340890e+001
4.17859226170808e+001	1.46193249577370e+001
4.27592417900446e+001	1.46887898994477e+001
4.37552324789910e+001	1.47555032638858e+001
4.47744227713668e+001	1.48195411635726e+001
4.58173530553554e+001	1.48809802784337e+001
4.68845763063984e+001	1.49398976243395e+001
4.79766583803898e+001	1.49963703315101e+001
4.90941783137006e+001	1.50504754335772e+001
5.02377286301916e+001	1.51022896679350e+001
5.14079156553772e+001	1.51518892879476e+001
5.26053598379076e+001	1.51993498874175e+001
5.38306960785383e+001	1.52447462376368e+001
5.50845740667633e+001	1.52881521372228e+001
5.63676586252890e+001	1.53296402748324e+001
5.76806300625321e+001	1.53692821047421e+001
5.90241845333277e+001	1.54071477351966e+001
6.03990344080403e+001	1.54433058293292e+001
6.18059086502718e+001	1.54778235183773e+001
6.32455532033675e+001	1.55107663268475e+001
6.47187313859256e+001	1.55421981092154e+001
6.62262242965182e+001	1.55721809976843e+001
6.77688312278404e+001	1.56007753604875e+001
6.93473700905062e+001	1.56280397701750e+001
7.09626778467150e+001	1.56540309812920e+001
7.26156109540202e+001	1.56788039168342e+001
7.43070458194344e+001	1.57024116628629e+001
7.60378792641121e+001	1.57249054706276e+001
7.78090289988560e+001	1.57463347655756e+001
7.96214341106993e+001	1.57667471626038e+001
8.14760555608224e+001	1.57861884869474e+001
8.33738766940670e+001	1.58047028000819e+001
8.53159037603184e+001	1.58223324300734e+001
8.73031664480331e+001	1.58391180057993e+001
8.93367184301925e+001	1.58550984945171e+001
9.14176379229749e+001	1.58703112422654e+001
9.35470282574395e+001	1.58847920166284e+001
9.57260184645275e+001	1.58985750514086e+001
9.79557638736891e+001	1.59116930928121e+001
1.00237446725454e+002	1.59241774467455e+001
1.02572276798273e+002	1.59360580268896e+001
1.04961492049954e+002	1.59473634032304e+001
1.07406359274050e+002	1.59581208507565e+001
1.09908174771525e+002	1.59683563980665e+001
1.12468265038070e+002	1.59780948756623e+001
1.15087987467431e+002	1.59873599637236e+001
1.17768731071118e+002	1.59961742391815e+001
1.20511917214871e+002	1.60045592219479e+001
1.23319000372296e+002	1.60125354201631e+001
1.26191468896038e+002	1.60201223743513e+001
1.29130845806931e+002	1.60273387003965e+001
1.32138689601519e+002	1.60342021312601e+001
1.35216595078396e+002	1.60407295573843e+001
1.38366194183787e+002	1.60469370657330e+001
1.41589156876827e+002	1.60528399774455e+001
1.44887192014998e+002	1.60584528840741e+001
1.48262048260183e+002	1.60637896824026e+001
1.51715515005836e+002	1.60688636078421e+001
1.55249423325738e+002	1.60736872664103e+001
1.58865646944856e+002	1.60782726653119e+001
1.62566103232819e+002	1.60826312421382e+001
1.66352754220534e+002	1.60867738927115e+001
1.70227607640475e+002	1.60907109976083e+001
1.74192717991216e+002	1.60944524473901e+001
1.78250187626749e+002	1.60980076665868e+001
1.82402167871181e+002	1.61013856364671e+001
1.86650860159398e+002	1.61045949166423e+001
1.90998517204287e+002	1.61076436655481e+001
1.95447444191162e+002	1.61105396598471e+001
1.99999999999999e+002	1.61132903128039e+001
2.04658598456150e+002	1.61159026916790e+001
2.09425709610179e+002	1.61183835341819e+001
2.14303861047521e+002	1.61207392640451e+001
2.19295639228636e+002	1.61229760057534e+001
2.24403690860392e+002	1.61250995984803e+001
2.29630724299376e+002	1.61271156092785e+001
2.34979510987905e+002	1.61290293455662e+001
2.40452886923482e+002	1.61308458669533e+001
2.46053754162476e+002	1.61325699964492e+001
2.51785082358833e+002	1.61342063310904e+001
2.57649910338626e+002	1.61357592520314e+001
2.63651347711281e+002	1.61372329341259e+001
2.69792576518330e+002	1.61386313550427e+001
2.76076852920576e+002	1.61399583039367e+001
2.82507508924550e+002	1.61412173897190e+001
2.89087954149185e+002	1.61424120489398e+001
2.95821677633641e+002	1.61435455533195e+001
3.02712249687241e+002	1.61446210169462e+001
3.09763323782495e+002	1.61456414031683e+001
3.16978638492222e+002	1.61466095311874e+001
3.24362019471785e+002	1.61475280823909e+001
3.31917381487511e+002	1.61483996064181e+001
3.39648730492348e+002	1.61492265269898e+001
3.47560165749874e+002	1.61500111475098e+001
3.55655882007783e+002	1.61507556564470e+001
3.63940171721995e+002	1.61514621325110e+001
3.72417427332572e+002	1.61521325496318e+001
3.81092143592648e+002	1.61527687817486e+001
3.89968919951608e+002	1.61533726074202e+001
3.99052462993775e+002	1.61539457142531e+001
4.08347588933904e+002	1.61544897031686e+001
4.17859226170806e+002	1.61550060924994e+001
4.27592417900445e+002	1.61554963219330e+001
4.37552324789909e+002	1.61559617562927e+001
4.47744227713666e+002	1.61564036891789e+001
4.58173530553553e+002	1.61568233464527e+001
4.68845763063983e+002	1.61572218895880e+001
4.79766583803896e+002	1.61576004188774e+001
4.90941783137004e+002	1.61579599765053e+001
5.02377286301914e+002	1.61583015494927e+001
5.14079156553771e+002	1.61586260725098e+001
5.26053598379074e+002	1.61589344305671e+001
5.38306960785381e+002	1.61592274615844e+001
5.50845740667631e+002	1.61595059588438e+001
5.63676586252888e+002	1.61597706733301e+001
5.76806300625319e+002	1.61600223159574e+001
5.90241845333275e+002	1.61602615596944e+001
6.03990344080401e+002	1.61604890415856e+001
6.18059086502716e+002	1.61607053646694e+001
6.32455532033673e+002	1.61609110998075e+001
6.47187313859254e+002	1.61611067874187e+001
6.62262242965179e+002	1.61612929391232e+001
6.77688312278402e+002	1.61614700393080e+001
6.93473700905060e+002	1.61616385466031e+001
7.09626778467148e+002	1.61617988952890e+001
7.26156109540200e+002	1.61619514966235e+001
7.43070458194342e+002	1.61620967400990e+001
7.60378792641119e+002	1.61622349946352e+001
7.78090289988558e+002	1.61623666097027e+001
7.96214341106991e+002	1.61624919163901e+001
8.14760555608222e+002	1.61626112284077e+001
8.33738766940667e+002	1.61627248430419e+001
8.53159037603181e+002	1.61628330420498e+001
8.73031664480328e+002	1.61629360925110e+001
8.93367184301922e+002	1.61630342476263e+001
9.14176379229746e+002	1.61631277474741e+001
9.35470282574392e+002	1.61632168197264e+001
9.57260184645272e+002	1.61633016803194e+001
9.79557638736888e+002	1.61633825340919e+001
1.00237446725454e+003	1.61634595753824e+001
1.02572276798272e+003	1.61635329885980e+001
1.04961492049954e+003	1.61636029487458e+001
1.07406359274050e+003	1.61636696219381e+001
1.09908174771524e+003	1.61637331658674e+001
1.12468265038069e+003	1.61637937302538e+001
1.15087987467431e+003	1.61638514572706e+001
1.17768731071117e+003	1.61639064819392e+001
1.20511917214871e+003	1.61639589325110e+001
1.23319000372296e+003	1.61640089308192e+001
1.26191468896038e+003	1.61640565926142e+001
1.29130845806930e+003	1.61641020278838e+001
1.32138689601518e+003	1.61641453411481e+001
1.35216595078396e+003	1.61641866317435e+001
1.38366194183787e+003	1.61642259940901e+001
1.41589156876827e+003	1.61642635179420e+001
1.44887192014997e+003	1.61642992886260e+001
1.48262048260183e+003	1.61643333872649e+001
1.51715515005836e+003	1.61643658909908e+001
1.55249423325738e+003	1.61643968731449e+001
1.58865646944855e+003	1.61644264034685e+001
1.62566103232819e+003	1.61644545482802e+001
1.66352754220533e+003	1.61644813706445e+001
1.70227607640474e+003	1.61645069305361e+001
1.74192717991215e+003	1.61645312849861e+001
1.78250187626748e+003	1.61645544882287e+001
1.82402167871181e+003	1.61645765918340e+001
1.86650860159397e+003	1.61645976448392e+001
1.90998517204286e+003	1.61646176938669e+001
1.95447444191161e+003	1.61646367832393e+001
1.99999999999999e+003	1.61646549550901e+001
2.04658598456150e+003	1.61646722494629e+001
2.09425709610179e+003	1.61646887044117e+001
2.14303861047520e+003	1.61647043560900e+001
2.19295639228636e+003	1.61647192388382e+001
2.24403690860391e+003	1.61647333852670e+001
2.29630724299375e+003	1.61647468263342e+001
2.34979510987905e+003	1.61647595914166e+001
2.40452886923481e+003	1.61647717083819e+001
2.46053754162475e+003	1.61647832036530e+001
2.51785082358832e+003	1.61647941022694e+001
2.57649910338625e+003	1.61648044279477e+001
2.63651347711280e+003	1.61648142031332e+001
2.69792576518329e+003	1.61648234490568e+001
2.76076852920575e+003	1.61648321857793e+001
2.82507508924549e+003	1.61648404322413e+001
2.89087954149184e+003	1.61648482063039e+001
2.95821677633640e+003	1.61648555247927e+001
3.02712249687240e+003	1.61648624035340e+001
3.09763323782494e+003	1.61648688573912e+001
3.16978638492221e+003	1.61648749002978e+001
3.24362019471784e+003	1.61648805452926e+001
3.31917381487510e+003	1.61648858045446e+001
3.39648730492347e+003	1.61648906893827e+001
3.47560165749873e+003	1.61648952103217e+001
3.55655882007782e+003	1.61648993770842e+001
3.63940171721994e+003	1.61649031986241e+001
3.72417427332571e+003	1.61649066831454e+001
3.81092143592647e+003	1.61649098381194e+001
3.89968919951606e+003	1.61649126703044e+001
3.99052462993773e+003	1.61649151857579e+001
4.08347588933903e+003	1.61649173898508e+001
4.17859226170805e+003	1.61649192872780e+001
4.27592417900444e+003	1.61649208820705e+001
4.37552324789908e+003	1.61649221776026e+001
4.47744227713665e+003	1.61649231765993e+001
4.58173530553552e+003	1.61649238811415e+001
4.68845763063981e+003	1.61649242926716e+001
4.79766583803895e+003	1.61649244119940e+001
4.90941783137003e+003	1.61649242392769e+001
5.02377286301913e+003	1.61649237740536e+001
5.14079156553769e+003	1.61649230152179e+001
5.26053598379073e+003	1.61649219610231e+001
5.38306960785379e+003	1.61649206090756e+001
5.50845740667629e+003	1.61649189563294e+001
5.63676586252887e+003	1.61649169990780e+001
5.76806300625317e+003	1.61649147329441e+001
5.90241845333273e+003	1.61649121528686e+001
6.03990344080399e+003	1.61649092530992e+001
6.18059086502713e+003	1.61649060271741e+001
6.32455532033671e+003	1.61649024679062e+001
6.47187313859252e+003	1.61648985673648e+001
6.62262242965177e+003	1.61648943168557e+001
6.77688312278400e+003	1.61648897069005e+001
6.93473700905058e+003	1.61648847272094e+001
7.09626778467146e+003	1.61648793666586e+001
7.26156109540197e+003	1.61648736132594e+001
7.43070458194339e+003	1.61648674541283e+001
7.60378792641117e+003	1.61648608754553e+001
7.78090289988555e+003	1.61648538624660e+001
7.96214341106988e+003	1.61648463993851e+001
8.14760555608219e+003	1.61648384693940e+001
8.33738766940664e+003	1.61648300545877e+001
8.53159037603179e+003	1.61648211359274e+001
8.73031664480325e+003	1.61648116931914e+001
8.93367184301919e+003	1.61648017049175e+001
9.14176379229743e+003	1.61647911483498e+001
9.35470282574389e+003	1.61647799993740e+001
9.57260184645269e+003	1.61647682324531e+001
9.79557638736884e+003	1.61647558205576e+001
1.00237446725454e+004	1.61647427350900e+001
1.02572276798272e+004	1.61647289458047e+001
1.04961492049954e+004	1.61647144207245e+001
1.07406359274050e+004	1.61646991260477e+001
1.09908174771524e+004	1.61646830260529e+001
1.12468265038069e+004	1.61646660829949e+001
1.15087987467430e+004	1.61646482569941e+001
1.17768731071117e+004	1.61646295059193e+001
1.20511917214871e+004	1.61646097852634e+001
1.23319000372295e+004	1.61645890480057e+001
1.26191468896038e+004	1.61645672444715e+001
1.29130845806930e+004	1.61645443221791e+001
1.32138689601518e+004	1.61645202256737e+001
1.35216595078395e+004	1.61644948963567e+001
1.38366194183786e+004	1.61644682722942e+001
1.41589156876826e+004	1.61644402880187e+001
1.44887192014997e+004	1.61644108743179e+001
1.48262048260182e+004	1.61643799580005e+001
1.51715515005835e+004	1.61643474616548e+001
1.55249423325737e+004	1.61643133033838e+001
1.58865646944855e+004	1.61642773965236e+001
1.62566103232818e+004	1.61642396493430e+001
1.66352754220533e+004	1.61641999647167e+001
1.70227607640474e+004	1.61641582397802e+001
1.74192717991215e+004	1.61641143655533e+001
1.78250187626748e+004	1.61640682265424e+001
1.82402167871180e+004	1.61640197003082e+001
1.86650860159397e+004	1.61639686570024e+001
1.90998517204286e+004	1.61639149588701e+001
1.95447444191160e+004	1.61638584597144e+001
2.00000000000000e+004	1.61637990043194e+001
2.00000000000000e+001	1.64951616162657e+001
2.04658598456151e+001	1.66764746918639e+001
2.09425709610180e+001	1.68543293988684e+001
2.14303861047521e+001	1.70286695250469e+001
2.19295639228637e+001	1.71994442801669e+001
2.24403690860393e+001	1.73666084165172e+001
2.29630724299377e+001	1.75301223262274e+001
2.34979510987906e+001	1.76899521150178e+001
2.40452886923483e+001	1.78460696521349e+001
2.46053754162476e+001	1.79984525964164e+001
2.51785082358833e+001	1.81470843985445e+001
2.57649910338627e+001	1.82919542797253e+001
2.63651347711281e+001	1.84330571871739e+001
2.69792576518331e+001	1.85703937269234e+001
2.76076852920577e+001	1.87039700746289e+001
2.82507508924551e+001	1.88337978651696e+001
2.89087954149185e+001	1.89598940619665e+001
2.95821677633641e+001	1.90822808070744e+001
3.02712249687242e+001	1.92009852531974e+001
3.09763323782496e+001	1.93160393788888e+001
3.16978638492223e+001	1.94274797882822e+001
3.24362019471786e+001	1.95353474967713e+001
3.31917381487512e+001	1.96396877041316e+001
3.39648730492349e+001	1.97405495566259e+001
3.47560165749875e+001	1.98379858996643e+001
3.55655882007784e+001	1.99320530226399e+001
3.63940171721997e+001	2.00228103975473e+001
3.72417427332573e+001	2.01103204130136e+001
3.81092143592649e+001	2.01946481053416e+001
3.89968919951609e+001	2.02758608881544e+001
3.99052462993776e+001	2.03540282821804e+001
4.08347588933906e+001	2.04292216466746e+001
4.17859226170808e+001	2.05015139139091e+001
4.27592417900446e+001	2.05709793280962e+001
4.37552324789910e+001	2.06376931900230e+001
4.47744227713668e+001	2.07017316085890e+001
4.58173530553554e+001	2.07631712603442e+001
4.68845763063984e+001	2.08220891580189e+001
4.79766583803898e+001	2.08785624289217e+001
4.90941783137006e+001	2.09326681039900e+001
5.02377286301916e+001	2.09844829181338e+001
5.14079156553772e+001	2.10340831224323e+001
5.26053598379076e+001	2.10815443085927e+001
5.38306960785383e+001	2.11269412459926e+001
5.50845740667633e+001	2.11703477315066e+001
5.63676586252890e+001	2.12118364522111e+001
5.76806300625321e+001	2.12514788609558e+001
5.90241845333277e+001	2.12893450647015e+001
6.03990344080403e+001	2.13255037254341e+001
